"","Months.closed","F.Mortality","Selectivity","NPV","Label"
"1",0,0.025,29,3267.58809625024,"0-0.025-29"
"2",0,0.025,31,3356.77616187006,"0-0.025-31"
"3",0,0.025,38,3356.77616187006,"0-0.025-38"
"4",0,0.025,45,3325.35433881767,"0-0.025-45"
"5",0,0.025,62,3171.77219128291,"0-0.025-62"
"6",0,0.025,70,2804.04130640481,"0-0.025-70"
"7",0,0.025,76,2367.34638273873,"0-0.025-76"
"8",0,0.025,101,858.702109937848,"0-0.025-101"
"9",0,0.05,29,5291.42183170565,"0-0.05-29"
"10",0,0.05,31,5619.68981055503,"0-0.05-31"
"11",0,0.05,38,5619.68981055503,"0-0.05-38"
"12",0,0.05,45,5735.51377888466,"0-0.05-45"
"13",0,0.05,62,5609.34462844878,"0-0.05-62"
"14",0,0.05,70,5041.05598281,"0-0.05-70"
"15",0,0.05,76,4306.92576995198,"0-0.05-76"
"16",0,0.05,101,1600.64622713097,"0-0.05-101"
"17",0,0.075,29,6383.49936124096,"0-0.075-29"
"18",0,0.075,31,7041.63453235898,"0-0.075-31"
"19",0,0.075,38,7041.63453235898,"0-0.075-38"
"20",0,0.075,45,7428.87241341983,"0-0.075-45"
"21",0,0.075,62,7463.37983845026,"0-0.075-62"
"22",0,0.075,70,6822.35871025865,"0-0.075-70"
"23",0,0.075,76,5899.23387030064,"0-0.075-76"
"24",0,0.075,101,2244.89508249125,"0-0.075-101"
"25",0,0.1,29,6774.62820618625,"0-0.1-29"
"26",0,0.1,31,7812.57497271791,"0-0.1-31"
"27",0,0.1,38,7812.57497271791,"0-0.1-38"
"28",0,0.1,45,8556.47950521668,"0-0.1-45"
"29",0,0.1,62,8849.83914151166,"0-0.1-62"
"30",0,0.1,70,8234.37885459911,"0-0.1-70"
"31",0,0.1,76,7207.26866210569,"0-0.1-76"
"32",0,0.1,101,2806.78673923928,"0-0.1-101"
"33",0,0.125,29,6637.25690473521,"0-0.125-29"
"34",0,0.125,31,8076.63616081702,"0-0.125-31"
"35",0,0.125,38,8076.63616081702,"0-0.125-38"
"36",0,0.125,45,9234.47394142266,"0-0.125-45"
"37",0,0.125,62,9858.83239987856,"0-0.125-62"
"38",0,0.125,70,9344.84762804936,"0-0.125-70"
"39",0,0.125,76,8280.78287378291,"0-0.125-76"
"40",0,0.125,101,3298.76393554316,"0-0.125-101"
"41",0,0.15,29,6101.49314111688,"0-0.15-29"
"42",0,0.15,31,7944.21964576922,"0-0.15-31"
"43",0,0.15,38,7944.21964576922,"0-0.15-38"
"44",0,0.15,45,9552.98540919109,"0-0.15-45"
"45",0,0.15,62,10561.0131841065,"0-0.15-62"
"46",0,0.15,70,10207.3077879778,"0-0.15-70"
"47",0,0.15,76,9159.40677967411,"0-0.15-76"
"48",0,0.15,101,3730.99920813882,"0-0.15-101"
"49",0,0.175,29,5266.44608618425,"0-0.175-29"
"50",0,0.175,31,7500.68059282405,"0-0.175-31"
"51",0,0.175,38,7500.68059282405,"0-0.175-38"
"52",0,0.175,45,9582.57215947026,"0-0.175-45"
"53",0,0.175,62,11012.2481535151,"0-0.175-62"
"54",0,0.175,70,10864.4340699679,"0-0.175-70"
"55",0,0.175,76,9874.96400791181,"0-0.175-76"
"56",0,0.175,101,4111.87030355055,"0-0.175-101"
"57",0,0.2,29,4208.32351669645,"0-0.2-29"
"58",0,0.2,31,6812.6022573907,"0-0.2-31"
"59",0,0.2,38,6812.6022573907,"0-0.2-38"
"60",0,0.2,45,9378.923941066,"0-0.2-45"
"61",0,0.2,62,11257.0607138641,"0-0.2-62"
"62",0,0.2,70,11350.5019291135,"0-0.2-70"
"63",0,0.2,76,10453.2051674148,"0-0.2-76"
"64",0,0.2,101,4448.32484008864,"0-0.2-101"
"65",0,0.225,29,2986.24937068615,"0-0.225-29"
"66",0,0.225,31,5932.37464672455,"0-0.225-31"
"67",0,0.225,38,5932.37464672455,"0-0.225-38"
"68",0,0.225,45,8986.33108596066,"0-0.225-45"
"69",0,0.225,62,11331.1954270566,"0-0.225-62"
"70",0,0.225,70,11693.2403179085,"0-0.225-70"
"71",0,0.225,76,10915.117437967,"0-0.225-76"
"72",0,0.225,101,4746.16232535761,"0-0.225-101"
"73",0,0.25,29,1646.45978679852,"0-0.25-29"
"74",0,0.25,31,4901.56392331213,"0-0.25-31"
"75",0,0.25,38,4901.56392331213,"0-0.25-38"
"76",0,0.25,45,8440.26753778048,"0-0.25-45"
"77",0,0.25,62,11263.545557355,"0-0.25-62"
"78",0,0.25,70,11915.2347130733,"0-0.25-70"
"79",0,0.25,76,11277.9224383671,"0-0.25-76"
"80",0,0.25,101,5010.25398038338,"0-0.25-101"
"81",0,0.275,29,225.331793221964,"0-0.275-29"
"82",0,0.275,31,3753.41062798277,"0-0.275-31"
"83",0,0.275,38,3753.41062798277,"0-0.275-38"
"84",0,0.275,45,7769.33156038538,"0-0.275-45"
"85",0,0.275,62,11077.6149393415,"0-0.275-62"
"86",0,0.275,70,12034.9987072834,"0-0.275-70"
"87",0,0.275,76,11555.8428853976,"0-0.275-76"
"88",0,0.275,101,5244.715379438,"0-0.275-101"
"89",0,0.3,29,-1248.43546253793,"0-0.3-29"
"90",0,0.3,31,2514.69389244987,"0-0.3-31"
"91",0,0.3,38,2514.69389244987,"0-0.3-38"
"92",0,0.3,45,6996.71653704659,"0-0.3-45"
"93",0,0.3,62,10792.6362024548,"0-0.3-62"
"94",0,0.3,70,12067.7991730516,"0-0.3-70"
"95",0,0.3,76,11760.6962834123,"0-0.3-76"
"96",0,0.3,101,5453.04301201582,"0-0.3-101"
"97",0,0.325,29,-2752.25414793387,"0-0.325-29"
"98",0,0.325,31,1207.12973817925,"0-0.325-31"
"99",0,0.325,38,1207.12973817925,"0-0.325-38"
"100",0,0.325,45,6141.33493585159,"0-0.325-45"
"101",0,0.325,62,10424.4331476781,"0-0.325-62"
"102",0,0.325,70,12026.2966286939,"0-0.325-70"
"103",0,0.325,76,11902.3581437394,"0-0.325-76"
"104",0,0.325,101,5638.2230514097,"0-0.325-101"
"105",0,0.35,29,-4268.51888610993,"0-0.35-29"
"106",0,0.35,31,-151.575996939586,"0-0.35-31"
"107",0,0.35,38,-151.575996939586,"0-0.35-38"
"108",0,0.35,45,5218.68408814162,"0-0.35-45"
"109",0,0.35,62,9986.09100542257,"0-0.35-62"
"110",0,0.35,70,11921.0458809061,"0-0.35-70"
"111",0,0.35,76,11989.1260104283,"0-0.35-76"
"112",0,0.35,101,5802.81855719953,"0-0.35-101"
"113",0,0.375,29,-5783.77578889451,"0-0.375-29"
"114",0,0.375,31,-1546.93244914133,"0-0.375-31"
"115",0,0.375,38,-1546.93244914133,"0-0.375-38"
"116",0,0.375,45,4241.51818843404,"0-0.375-45"
"117",0,0.375,62,9488.48123777425,"0-0.375-62"
"118",0,0.375,70,11760.8901906062,"0-0.375-70"
"119",0,0.375,76,12028.0074983987,"0-0.375-76"
"120",0,0.375,101,5949.0398275997,"0-0.375-101"
"121",0,0.4,29,-7288.07833192025,"0-0.4-29"
"122",0,0.4,31,-2967.06142046505,"0-0.4-31"
"123",0,0.4,38,-2967.06142046505,"0-0.4-38"
"124",0,0.4,45,3220.37371197364,"0-0.4-45"
"125",0,0.4,62,8940.67534165543,"0-0.4-62"
"126",0,0.4,70,11553.2736856294,"0-0.4-70"
"127",0,0.4,76,12024.9496978834,"0-0.4-76"
"128",0,0.4,101,6078.80149876031,"0-0.4-101"
"129",0,0.425,29,-8774.4466982516,"0-0.425-29"
"130",0,0.425,31,-4402.23913476601,"0-0.425-31"
"131",0,0.425,38,-4402.23913476601,"0-0.425-38"
"132",0,0.425,45,2163.98311865291,"0-0.425-45"
"133",0,0.425,62,8350.27330445254,"0-0.425-62"
"134",0,0.425,70,11304.4905508411,"0-0.425-70"
"135",0,0.425,76,11985.023021109,"0-0.425-76"
"136",0,0.425,101,6193.76915373043,"0-0.425-101"
"137",0,0.45,29,-10238.3765605027,"0-0.45-29"
"138",0,0.45,31,-5844.54459328419,"0-0.45-31"
"139",0,0.45,38,-5844.54459328419,"0-0.45-38"
"140",0,0.45,45,1079.60280898205,"0-0.45-45"
"141",0,0.45,62,7723.66595979359,"0-0.45-62"
"142",0,0.45,70,11019.8849898188,"0-0.45-70"
"143",0,0.45,76,11912.56941554,"0-0.45-76"
"144",0,0.45,101,6295.39757710773,"0-0.45-101"
"145",0,0.475,29,-11677.3721627678,"0-0.475-29"
"146",0,0.475,31,-7287.58544274408,"0-0.475-31"
"147",0,0.475,38,-7287.58544274408,"0-0.475-38"
"148",0,0.475,45,-26.7251851825896,"0-0.475-45"
"149",0,0.475,62,7066.24579613278,"0-0.475-62"
"150",0,0.475,70,10704.0126032865,"0-0.475-70"
"151",0,0.475,76,11811.322528671,"0-0.475-76"
"152",0,0.475,101,6384.96231746937,"0-0.475-101"
"153",0,0.5,29,-13090.502060003,"0-0.5-29"
"154",0,0.5,31,-8726.27878761434,"0-0.5-31"
"155",0,0.5,38,-8726.27878761434,"0-0.5-38"
"156",0,0.5,45,-1149.96305122776,"0-0.5-45"
"157",0,0.5,62,6382.57730169862,"0-0.5-62"
"158",0,0.5,70,10360.7713384493,"0-0.5-70"
"159",0,0.5,76,11684.5056603322,"0-0.5-76"
"160",0,0.5,101,6463.58585888597,"0-0.5-101"
"161",0,0.525,29,-14477.9897575495,"0-0.525-29"
"162",0,0.525,31,-10156.6697778911,"0-0.525-31"
"163",0,0.525,38,-10156.6697778911,"0-0.525-38"
"164",0,0.525,45,-2285.90738428894,"0-0.525-45"
"165",0,0.525,62,5676.53534665869,"0-0.525-62"
"166",0,0.525,70,9993.50829699526,"0-0.525-70"
"167",0,0.525,76,11534.9120216664,"0-0.525-76"
"168",0,0.525,101,6532.25942639065,"0-0.525-101"
"169",1,0.025,29,3001.85949433254,"1-0.025-29"
"170",1,0.025,31,3076.23030591951,"1-0.025-31"
"171",1,0.025,38,3076.23030591951,"1-0.025-38"
"172",1,0.025,45,3041.75256125311,"1-0.025-45"
"173",1,0.025,62,2896.81446522904,"1-0.025-62"
"174",1,0.025,70,2558.83863311633,"1-0.025-70"
"175",1,0.025,76,2159.10325870173,"1-0.025-76"
"176",1,0.025,101,782.322667912723,"1-0.025-101"
"177",1,0.05,29,4944.83844541618,"1-0.05-29"
"178",1,0.05,31,5222.72549233946,"1-0.05-31"
"179",1,0.05,38,5222.72549233946,"1-0.05-38"
"180",1,0.05,45,5306.50792938769,"1-0.05-45"
"181",1,0.05,62,5170.79309812892,"1-0.05-62"
"182",1,0.05,70,4636.94828559354,"1-0.05-70"
"183",1,0.05,76,3955.74238142422,"1-0.05-76"
"184",1,0.05,101,1465.88002721895,"1-0.05-101"
"185",1,0.075,29,6075.8868692678,"1-0.075-29"
"186",1,0.075,31,6639.35615110981,"1-0.075-31"
"187",1,0.075,38,6639.35615110981,"1-0.075-38"
"188",1,0.075,45,6950.85471470849,"1-0.075-45"
"189",1,0.075,62,6940.72378121187,"1-0.075-62"
"190",1,0.075,70,6322.01790902115,"1-0.075-70"
"191",1,0.075,76,5453.27985023252,"1-0.075-76"
"192",1,0.075,101,2065.63729253703,"1-0.075-101"
"193",1,0.1,29,6582.03891960073,"1-0.1-29"
"194",1,0.1,31,7479.63655230647,"1-0.1-31"
"195",1,0.1,38,7479.63655230647,"1-0.1-38"
"196",1,0.1,45,8096.56236755171,"1-0.1-45"
"197",1,0.1,62,8299.90977398546,"1-0.1-62"
"198",1,0.1,70,7683.48235576581,"1-0.1-70"
"199",1,0.1,76,6702.25618979566,"1-0.1-76"
"200",1,0.1,101,2593.84017871458,"1-0.1-101"
"201",1,0.125,29,6606.13899315769,"1-0.125-29"
"202",1,0.125,31,7862.47490334484,"1-0.125-31"
"203",1,0.125,38,7862.47490334484,"1-0.125-38"
"204",1,0.125,45,8839.1169421495,"1-0.125-45"
"205",1,0.125,62,9322.23488332888,"1-0.125-62"
"206",1,0.125,70,8776.7563824442,"1-0.125-70"
"207",1,0.125,76,7743.29620790387,"1-0.125-76"
"208",1,0.125,101,3060.57912185324,"1-0.125-101"
"209",1,0.15,29,6258.1814956941,"1-0.15-29"
"210",1,0.15,31,7880.72723351434,"1-0.15-31"
"211",1,0.15,38,7880.72723351434,"1-0.15-38"
"212",1,0.15,45,9253.98980889693,"1-0.15-45"
"213",1,0.15,62,10066.656427454,"1-0.15-62"
"214",1,0.15,70,9646.39606619561,"1-0.15-70"
"215",1,0.15,76,8609.29405459176,"1-0.15-76"
"216",1,0.15,101,3474.22383865629,"1-0.15-101"
"217",1,0.175,29,5623.55308222134,"1-0.175-29"
"218",1,0.175,31,7607.47777419473,"1-0.175-31"
"219",1,0.175,38,7607.47777419473,"1-0.175-38"
"220",1,0.175,45,9401.28165965431,"1-0.175-45"
"221",1,0.175,62,10580.5627689277,"1-0.175-62"
"222",1,0.175,70,10328.4796722629,"1-0.175-70"
"223",1,0.175,76,9327.06978504081,"1-0.175-76"
"224",1,0.175,101,3841.76056474652,"1-0.175-101"
"225",1,0.2,29,4769.06703456637,"1-0.2-29"
"226",1,0.2,31,7100.68828195108,"1-0.2-31"
"227",1,0.2,38,7100.68828195108,"1-0.2-38"
"228",1,0.2,45,9329.1922397852,"1-0.2-45"
"229",1,0.2,62,10902.3038129078,"1-0.2-62"
"230",1,0.2,70,10852.4156329976,"1-0.2-70"
"231",1,0.2,76,9918.6353820508,"1-0.2-76"
"232",1,0.2,101,4169.05568424318,"1-0.2-101"
"233",1,0.225,29,3747.40836790981,"1-0.225-29"
"234",1,0.225,31,6406.66711273448,"1-0.225-31"
"235",1,0.225,38,6406.66711273448,"1-0.225-38"
"236",1,0.225,45,9076.63424553887,"1-0.225-45"
"237",1,0.225,62,11063.1140144835,"1-0.225-62"
"238",1,0.225,70,11242.3265286037,"1-0.225-70"
"239",1,0.225,76,10402.1698252702,"1-0.225-76"
"240",1,0.225,101,4461.0632700753,"1-0.225-101"
"241",1,0.25,29,2600.42299600484,"1-0.25-29"
"242",1,0.25,31,5562.67688522405,"1-0.25-31"
"243",1,0.25,38,5562.67688522405,"1-0.25-38"
"244",1,0.25,45,8675.21833507139,"1-0.25-45"
"245",1,0.25,62,11088.5854630283,"1-0.25-62"
"246",1,0.25,70,11518.1167011331,"1-0.25-70"
"247",1,0.25,76,10792.7756806961,"1-0.25-76"
"248",1,0.25,101,4721.98957602032,"1-0.25-101"
"249",1,0.275,29,1361.55718688991,"1-0.275-29"
"250",1,0.275,31,4598.90800734139,"1-0.275-31"
"251",1,0.275,38,4598.90800734139,"1-0.275-38"
"252",1,0.275,45,8150.77229497839,"1-0.275-45"
"253",1,0.275,62,10999.8050446577,"1-0.275-62"
"254",1,0.275,70,11696.3019380297,"1-0.275-70"
"255",1,0.275,76,11103.0703716915,"1-0.275-76"
"256",1,0.275,101,4955.42425861563,"1-0.275-101"
"257",1,0.3,29,57.6664409156553,"1-0.3-29"
"258",1,0.3,31,3539.98135297213,"1-0.3-31"
"259",1,0.3,38,3539.98135297213,"1-0.3-38"
"260",1,0.3,45,7524.51242111139,"1-0.3-45"
"261",1,0.3,62,10814.2388199688,"1-0.3-62"
"262",1,0.3,70,11790.6588397298,"1-0.3-70"
"263",1,0.3,76,11343.6514293569,"1-0.3-76"
"264",1,0.3,101,5164.44571260103,"1-0.3-101"
"265",1,0.325,29,-1289.64627237276,"1-0.325-29"
"266",1,0.325,31,2406.09836375683,"1-0.325-31"
"267",1,0.325,38,2406.09836375683,"1-0.325-38"
"268",1,0.325,45,6813.95326703718,"1-0.325-45"
"269",1,0.325,62,10546.4247207028,"1-0.325-62"
"270",1,0.325,70,11812.7365199887,"1-0.325-70"
"271",1,0.325,76,11523.4649913567,"1-0.325-76"
"272",1,0.325,101,5351.70613380607,"1-0.325-101"
"273",1,0.35,29,-2663.04262998257,"1-0.35-29"
"274",1,0.35,31,1213.92500430091,"1-0.35-31"
"275",1,0.35,38,1213.92500430091,"1-0.35-38"
"276",1,0.35,45,6033.6191123578,"1-0.35-45"
"277",1,0.35,62,10208.5188193066,"1-0.35-62"
"278",1,0.35,70,11772.2624480284,"1-0.35-70"
"279",1,0.35,76,11650.0995086353,"1-0.35-76"
"280",1,0.35,101,5519.50060631868,"1-0.35-101"
"281",1,0.375,29,-4048.7174738322,"1-0.375-29"
"282",1,0.375,31,-22.7266370788277,"1-0.375-31"
"283",1,0.375,38,-22.7266370788277,"1-0.375-38"
"284",1,0.375,45,5195.60408635444,"1-0.375-45"
"285",1,0.375,62,9810.72893814672,"1-0.375-62"
"286",1,0.375,70,11677.4663313072,"1-0.375-70"
"287",1,0.375,76,11730.0212522454,"1-0.375-76"
"288",1,0.375,101,5669.82352394767,"1-0.375-101"
"289",1,0.4,29,-5435.84791782161,"1-0.4-29"
"290",1,0.4,31,-1292.37145764973,"1-0.4-31"
"291",1,0.4,38,-1292.37145764973,"1-0.4-38"
"292",1,0.4,45,4310.015975085,"1-0.4-45"
"293",1,0.4,62,9361.66097792574,"1-0.4-62"
"294",1,0.4,70,11535.3401223807,"1-0.4-70"
"295",1,0.4,76,11768.7642431394,"1-0.4-76"
"296",1,0.4,101,5804.4149117513,"1-0.4-101"
"297",1,0.425,29,-6816.1614636414,"1-0.425-29"
"298",1,0.425,31,-2585.44307430119,"1-0.425-31"
"299",1,0.425,38,-2585.44307430119,"1-0.425-38"
"300",1,0.425,45,3385.33004057251,"1-0.425-45"
"301",1,0.425,62,8868.59717652206,"1-0.425-62"
"302",1,0.425,70,11351.8479272787,"1-0.425-70"
"303",1,0.425,76,11771.0842716252,"1-0.425-76"
"304",1,0.425,101,5924.79864852725,"1-0.425-101"
"305",1,0.45,29,-8183.57507251296,"1-0.45-29"
"306",1,0.45,31,-3893.9764190746,"1-0.45-31"
"307",1,0.45,38,-3893.9764190746,"1-0.45-38"
"308",1,0.45,45,2428.67277923994,"1-0.45-45"
"309",1,0.45,62,8337.72094066135,"1-0.45-62"
"310",1,0.45,70,11132.0963819168,"1-0.45-70"
"311",1,0.45,76,11741.0844566371,"1-0.45-76"
"312",1,0.45,101,6032.31415976026,"1-0.45-101"
"313",1,0.475,29,-9533.87146750836,"1-0.475-29"
"314",1,0.475,31,-5211.35949935605,"1-0.475-31"
"315",1,0.475,38,-5211.35949935605,"1-0.475-38"
"316",1,0.475,45,1446.05080293739,"1-0.475-45"
"317",1,0.475,62,7774.29948518503,"1-0.475-62"
"318",1,0.475,70,10880.4736524414,"1-0.475-70"
"319",1,0.475,76,11682.3181220393,"1-0.475-76"
"320",1,0.475,101,6128.14281908026,"1-0.475-101"
"321",1,0.5,29,-10864.3936151814,"1-0.5-29"
"322",1,0.5,31,-6532.13715973746,"1-0.5-31"
"323",1,0.5,38,-6532.13715973746,"1-0.5-38"
"324",1,0.5,45,442.536486073295,"1-0.5-45"
"325",1,0.5,62,7182.83295580531,"1-0.5-62"
"326",1,0.5,70,10600.7633936054,"1-0.5-70"
"327",1,0.5,76,11597.8734964815,"1-0.5-76"
"328",1,0.5,101,6213.33004015175,"1-0.5-101"
"329",1,0.525,29,-12173.7514561791,"1-0.525-29"
"330",1,0.525,31,-7851.85321330405,"1-0.525-31"
"331",1,0.525,38,-7851.85321330405,"1-0.525-38"
"332",1,0.525,45,-577.580637072246,"1-0.525-45"
"333",1,0.525,62,6567.17677699357,"1-0.525-62"
"334",1,0.525,70,10296.2386136495,"1-0.525-70"
"335",1,0.525,76,11490.4437722021,"1-0.525-76"
"336",1,0.525,101,6288.80384186409,"1-0.525-101"
"337",2,0.025,29,2735.24852885874,"2-0.025-29"
"338",2,0.025,31,2796.14288990261,"2-0.025-31"
"339",2,0.025,38,2796.14288990261,"2-0.025-38"
"340",2,0.025,45,2759.63647111181,"2-0.025-45"
"341",2,0.025,62,2624.09098244027,"2-0.025-62"
"342",2,0.025,70,2315.99690625373,"2-0.025-70"
"343",2,0.025,76,1953.07556880151,"2-0.025-76"
"344",2,0.025,101,706.898457850354,"2-0.025-101"
"345",2,0.05,29,4583.48217443673,"2-0.05-29"
"346",2,0.05,31,4814.71052941832,"2-0.05-31"
"347",2,0.05,38,4814.71052941832,"2-0.05-38"
"348",2,0.05,45,4870.15224421532,"2-0.05-45"
"349",2,0.05,62,4728.24686548503,"2-0.05-62"
"350",2,0.05,70,4230.91847791418,"2-0.05-70"
"351",2,0.05,76,3603.90318572982,"2-0.05-76"
"352",2,0.05,101,1331.57322371186,"2-0.05-101"
"353",2,0.075,29,5735.49869991708,"2-0.075-29"
"354",2,0.075,31,6209.89963470188,"2-0.075-31"
"355",2,0.075,38,6209.89963470188,"2-0.075-38"
"356",2,0.075,45,6452.19342245953,"2-0.075-45"
"357",2,0.075,62,6403.89289362694,"2-0.075-62"
"358",2,0.075,70,5812.19712445135,"2-0.075-70"
"359",2,0.075,76,5001.17156145049,"2-0.075-76"
"360",2,0.075,101,1885.49364785886,"2-0.075-101"
"361",2,0.1,29,6339.28043456214,"2-0.1-29"
"362",2,0.1,31,7102.83962674523,"2-0.1-31"
"363",2,0.1,38,7102.83962674523,"2-0.1-38"
"364",2,0.1,45,7601.6089145515,"2-0.1-45"
"365",2,0.1,62,7724.33036052576,"2-0.1-62"
"366",2,0.1,70,7114.29888146185,"2-0.1-70"
"367",2,0.1,76,6184.47094380777,"2-0.1-76"
"368",2,0.1,101,2378.20625788538,"2-0.1-101"
"369",2,0.125,29,6510.39966010959,"2-0.125-29"
"370",2,0.125,31,7589.35385739307,"2-0.125-31"
"371",2,0.125,38,7589.35385739307,"2-0.125-38"
"372",2,0.125,45,8395.07930643132,"2-0.125-45"
"373",2,0.125,62,8748.72980420637,"2-0.125-62"
"374",2,0.125,70,8181.50680774524,"2-0.125-70"
"375",2,0.125,76,7186.20113393099,"2-0.125-76"
"376",2,0.125,101,2817.70349974091,"2-0.125-101"
"377",2,0.15,29,6339.73277527829,"2-0.15-29"
"378",2,0.15,31,7745.76296899282,"2-0.15-31"
"379",2,0.15,38,7745.76296899282,"2-0.15-38"
"380",2,0.15,45,8894.35947523728,"2-0.15-45"
"381",2,0.15,62,9525.16448861907,"2-0.15-62"
"382",2,0.15,70,9050.05078206964,"2-0.15-70"
"383",2,0.15,76,8033.04074166509,"2-0.15-76"
"384",2,0.15,101,3210.71402595793,"2-0.15-101"
"385",2,0.175,29,5899.21783188267,"2-0.175-29"
"386",2,0.175,31,7633.25526187837,"2-0.175-31"
"387",2,0.175,38,7633.25526187837,"2-0.175-38"
"388",2,0.175,45,9149.49957340948,"2-0.175-45"
"389",2,0.175,62,10092.9316590983,"2-0.175-62"
"390",2,0.175,70,9749.74886908495,"2-0.175-70"
"391",2,0.175,76,8747.0864590146,"2-0.175-76"
"392",2,0.175,101,3562.93267236256,"2-0.175-101"
"393",2,0.2,29,5246.17871887371,"2-0.2-29"
"394",2,0.2,31,7301.20074984585,"2-0.2-31"
"395",2,0.2,38,7301.20074984585,"2-0.2-38"
"396",2,0.2,45,9201.3077883497,"2-0.2-45"
"397",2,0.2,62,10484.3414738682,"2-0.2-62"
"398",2,0.2,70,10305.281086912,"2-0.2-70"
"399",2,0.2,76,9346.74242914126,"2-0.2-76"
"400",2,0.2,101,3879.20377214691,"2-0.2-101"
"401",2,0.225,29,4426.59099066814,"2-0.225-29"
"402",2,0.225,31,6789.68102211169,"2-0.225-31"
"403",2,0.225,38,6789.68102211169,"2-0.225-38"
"404",2,0.225,45,9083.2464462975,"2-0.225-45"
"405",2,0.225,62,10726.1052762502,"2-0.225-62"
"406",2,0.225,70,10737.1845831965,"2-0.225-70"
"407",2,0.225,76,9847.41906425002,"2-0.225-76"
"408",2,0.225,101,4163.66814195453,"2-0.225-101"
"409",2,0.25,29,3477.55968653194,"2-0.25-29"
"410",2,0.25,31,6131.43278460546,"2-0.25-31"
